,WBA02_Storage_AF,WBA03_Storage_AF,WBA04_Storage_AF,WBA05_Storage_AF,WBA06_Storage_AF,WBA07N_Storage_AF,WBA07S_Storage_AF,WBA08N_Storage_AF,WBA08S_Storage_AF,WBA09_Storage_AF,WBA10_Storage_AF,WBA11_Storage_AF,WBA12_Storage_AF,WBA13_Storage_AF,WBA14_Storage_AF,WBA15N_Storage_AF,WBA15S_Storage_AF,WBA16_Storage_AF,WBA17N_Storage_AF,WBA17S_Storage_AF,WBA18_Storage_AF,WBA19_Storage_AF,WBA20_Storage_AF,WBA21_Storage_AF,WBA22_Storage_AF,WBA23_Storage_AF,WBA24_Storage_AF,WBA25_Storage_AF,WBA26N_Storage_AF,WBA26S_Storage_AF,WBA50_Storage_AF,WBA60N_Storage_AF,WBA60S_Storage_AF,WBA61_Storage_AF,WBA62_Storage_AF,WBA63_Storage_AF,WBA64_Storage_AF,WBA71_Storage_AF,WBA72_Storage_AF,WBA73_Storage_AF,WBA90_Storage_AF,DETAW_Storage_AF
2011-08-31,23613356.89,7145573.21,86694760.19,39246013.63,5724695.39,28512840.74,48467860.73,30222482.33,52578489.56,18703644.54,11885040.96,37581611.86,1886147.41,445204.2,1376882.76,3169534.31,8278344.97,11319873.32,6341708.31,3822533.86,13398749.66,19206876.71,47477151.75,11396174.8,12095965.2,6384207.17,4851101.42,58766300.42,15262262.81,26478600.23,14095368.97,100827376.23,50267875.03,83540578.19,93236517.44,95156287.66,143745905.02,44402227.6,109376419.99,58901822.62,368881573.63,171259847.2
2011-09-30,23606865.7,7140685.56,86670350.56,39223865.0,5724706.75,28508975.57,48460055.53,30220786.32,52583370.04,18699639.69,11878008.38,37582667.13,1886467.1,447008.6,1375309.08,3172200.61,8281263.93,11321151.57,6339808.12,3822691.95,13398112.98,19211708.99,47466412.61,11397765.41,12095495.21,6385032.94,4848067.78,58752920.87,15257842.9,26471838.43,14096356.13,100785568.81,50262174.75,83471730.84,93167851.91,95123429.43,143677563.66,44389045.3,109342808.05,58885615.25,368854357.02,171248850.76
2011-10-31,23602254.01,7137958.37,86661834.75,39218623.26,5723895.06,28509794.29,48444742.08,30211636.56,52555386.47,18698115.14,11879061.21,37574808.87,1886284.01,445638.45,1375562.59,3171740.19,8279200.29,11317196.42,6338727.18,3821154.29,13392738.25,19205238.76,47460752.09,11396364.06,12087971.09,6377635.1,4845750.45,58748682.27,15256276.29,26474434.49,14096652.38,100790334.9,50242699.5,83446702.25,93153199.05,95142508.79,143719597.58,44390841.09,109341995.0,58890627.68,368880116.65,171251528.98
2011-11-30,23598566.59,7135731.04,86659180.32,39213910.28,5724042.72,28516437.78,48450497.39,30211079.15,52552125.1,18698055.59,11881599.76,37576910.01,1884755.88,443516.49,1376339.98,3168517.15,8279322.07,11312109.72,6340514.94,3821434.59,13392993.39,19198793.62,47463428.84,11394357.23,12081389.92,6372408.87,4841993.94,58752638.27,15251517.55,26474543.32,14098191.68,100794582.35,50256854.32,83426814.65,93140486.93,95148136.81,143759641.23,44388214.76,109347718.98,58901059.83,368913727.92,171255409.67
2011-12-31,23591054.98,7130498.06,86650386.56,39204229.32,5724286.64,28523578.41,48461244.72,30208591.07,52548033.24,18694427.86,11883825.04,37585872.68,1885613.24,445160.16,1377222.41,3172313.0,8285263.59,11316429.97,6342022.38,3822291.74,13391135.51,19194407.43,47463902.5,11393908.51,12082294.41,6371229.84,4839013.44,58752903.2,15250093.2,26477283.73,14101937.05,100795537.17,50274243.53,83418022.33,93131129.57,95144058.59,143795191.59,44405523.83,109349650.9,58910791.92,368946769.78,171260000.56
2012-01-31,23591995.08,7131809.49,86667203.21,39214378.47,5726229.36,28540313.65,48491193.11,30222084.08,52585747.27,18705177.95,11889472.8,37588585.47,1885510.63,442888.15,1378565.96,3170850.94,8290626.81,11314726.26,6343958.07,3822975.23,13394646.55,19204046.48,47477573.72,11399641.58,12087811.78,6380963.46,4843841.6,58764605.73,15252587.24,26483486.56,14103345.17,100813498.29,50294780.94,83422755.48,93131551.77,95149490.61,143840288.36,44400416.98,109352816.8,58922113.67,368986943.67,171277629.4
2012-02-29,23586521.4,7126489.63,86666136.11,39206335.07,5725734.27,28545064.15,48491520.23,30215338.5,52562867.69,18698323.1,11890258.84,37578872.28,1884285.17,442630.17,1378716.02,3170275.44,8291931.18,11311887.93,6341816.64,3821321.68,13388235.07,19197189.2,47483722.88,11395249.63,12083714.6,6382047.64,4843992.39,58772192.64,15252012.12,26486917.8,14103617.71,100822910.29,50311966.96,83406844.23,93096995.28,95132163.85,143845520.41,44387696.22,109355842.59,58934982.69,369021109.45,171279065.32
2012-03-31,23595919.39,7134271.29,86703236.16,39247776.8,5728126.45,28567566.47,48517633.52,30240605.28,52615077.84,18723199.75,11903265.93,37585881.25,1886106.85,442095.46,1380658.12,3173622.92,8307880.62,11317117.92,6341452.2,3823603.59,13397748.95,19223646.03,47506822.73,11411521.7,12104776.3,6403029.16,4854836.2,58795077.32,15260239.71,26497230.58,14103207.39,100860579.05,50336382.91,83387984.88,93080841.79,95118663.24,143787549.23,44372744.51,109354348.1,58936956.86,369035188.87,171313473.51
2012-04-30,23596793.14,7132557.07,86712711.16,39263455.58,5727762.51,28564873.89,48511229.47,30228429.51,52598187.38,18720028.63,11912904.87,37561000.1,1884407.71,441624.77,1380307.03,3172700.61,8315020.82,11317164.62,6337733.13,3823172.91,13395045.42,19224566.86,47512227.92,11412353.45,12111852.48,6418280.3,4866667.64,58804634.16,15270117.11,26507563.58,14103721.0,100887229.89,50356803.81,83419554.47,93090437.2,95125263.18,143795920.92,44363991.86,109346603.64,58931340.02,369025071.36,171326102.85
2012-05-31,23604135.46,7137355.99,86698263.56,39254711.41,5726056.21,28546271.52,48475473.96,30214976.08,52558381.98,18701919.39,11904056.85,37554334.8,1882374.71,441782.22,1378813.31,3169645.3,8304728.6,11308970.29,6337024.44,3820307.95,13388085.57,19196774.16,47507201.38,11397162.89,12092424.57,6400857.69,4862029.95,58800528.48,15273057.42,26510736.87,14101933.02,100847199.95,50343674.0,83434966.03,93098433.37,95097204.76,143699693.04,44346914.26,109323439.52,58902176.72,368913226.95,171295483.52
2012-06-30,23610245.49,7142563.1,86687335.03,39245721.45,5723652.53,28527922.81,48440929.63,30210485.89,52539961.21,18694711.77,11887266.13,37552644.08,1881634.54,443647.31,1376505.1,3169808.76,8294648.53,11305538.42,6336452.84,3818162.08,13385762.29,19185224.56,47492601.24,11390729.03,12081370.79,6381433.09,4853994.3,58782810.51,15269802.63,26506035.71,14097140.6,100767102.3,50296562.79,83404703.46,93078898.84,95062840.89,143600859.56,44321385.78,109300229.88,58870164.58,368795557.29,171256197.28
2012-07-31,23616766.25,7148298.67,86677278.63,39237237.07,5720357.09,28510971.06,48418269.58,30213378.82,52548108.7,18696199.09,11865969.51,37563285.12,1883600.27,447536.88,1376440.49,3176713.83,8297124.61,11313070.83,6336861.18,3819136.32,13390790.74,19188721.78,47471115.16,11392928.89,12085507.2,6370143.52,4846835.01,58756080.33,15269815.85,26503766.33,14093472.41,100677495.09,50239855.55,83351170.81,93058928.94,95026140.39,143502694.63,44291508.99,109272283.76,58836079.93,368652670.41,171226508.66
2012-08-31,23612818.54,7145378.96,86650881.78,39211059.31,5717464.45,28491965.98,48400498.55,30210252.11,52553896.3,18691555.61,11846899.02,37565383.89,1883317.13,446622.82,1376821.53,3175998.12,8298069.96,11313898.07,6337464.76,3819892.71,13393837.31,19188459.39,47448365.06,11392856.84,12083840.03,6360323.93,4839683.91,58728572.21,15265439.17,26496615.48,14090570.84,100598606.78,50192359.28,83280807.1,93035514.72,94992813.68,143407524.72,44264790.25,109247255.08,58806874.18,368518611.09,171192058.46
2012-09-30,23601000.47,7135901.89,86615914.49,39176676.27,5719258.93,28482802.92,48390544.71,30202598.2,52552666.48,18683039.3,11835327.12,37561087.62,1882129.75,445138.55,1376937.4,3173964.96,8297846.13,11311601.34,6335885.77,3820103.47,13392697.63,19189274.71,47439695.0,11393015.24,12081976.18,6361006.44,4836155.26,58714037.52,15259514.61,26488546.07,14090427.18,100554847.34,50166747.89,83234226.9,93007383.86,94961992.41,143319821.73,44242174.31,109201600.32,58782916.79,368449398.53,171177917.91
2012-10-31,23595214.68,7131793.21,86595806.15,39158674.7,5718026.23,28473439.52,48377559.4,30189360.94,52518352.56,18672998.99,11826843.11,37536997.33,1880409.72,443877.99,1375597.94,3170421.83,8292459.84,11305889.67,6332747.9,3817717.08,13384959.78,19177681.01,47435680.9,11388028.93,12073089.16,6362579.96,4833391.57,58709347.46,15254361.61,26486215.09,14089406.75,100561840.24,50160393.72,83226939.65,93004117.8,94959246.08,143313763.07,44231035.61,109187117.0,58781112.24,368462481.38,171178514.36
2012-11-30,23597474.8,7134755.06,86613904.71,39176932.49,5719130.18,28485591.16,48402739.07,30205376.9,52561981.72,18689785.67,11836223.0,37550491.16,1882269.69,442458.48,1377016.22,3170224.59,8296892.88,11306652.36,6336381.94,3819907.31,13393508.14,19191160.13,47452376.6,11396585.18,12080891.4,6370286.25,4837557.29,58724069.45,15255815.5,26492403.82,14090560.18,100603692.76,50168931.78,83236973.36,93018433.63,94961513.77,143366368.45,44229247.89,109186202.71,58788385.61,368481199.93,171212450.34
2012-12-31,23612978.46,7145872.72,86690356.35,39239267.59,5727209.49,28520665.6,48455800.26,30254366.98,52671345.29,18745576.55,11863800.71,37576974.24,1886681.2,442099.18,1381965.62,3176792.68,8320356.32,11324373.8,6341618.35,3826819.03,13416138.06,19251581.28,47501698.01,11438720.29,12120560.6,6392606.7,4851982.79,58763150.3,15278161.7,26519754.84,14094403.11,100706150.45,50195736.1,83270909.25,93060474.92,95033284.82,143444387.26,44252450.47,109216991.48,58801877.77,368520172.62,171303928.07
2013-01-31,23603526.42,7134474.95,86680743.38,39226174.65,5726821.67,28528634.46,48477364.24,30238994.85,52637878.02,18728203.92,11881031.87,37582216.98,1886040.76,441800.68,1382837.93,3174903.22,8326346.45,11321174.79,6342718.2,3825049.39,13405149.46,19239759.03,47521771.4,11426775.66,12115149.24,6400450.63,4858135.47,58782184.97,15281732.91,26526101.73,14094610.76,100745684.42,50216470.98,83296944.65,93078202.37,95050441.23,143510149.82,44248608.08,109217775.04,58811365.32,368550169.22,171301096.88
2013-02-28,23593183.06,7126850.33,86660265.87,39211474.58,5723893.56,28523688.95,48467521.85,30217144.76,52573016.6,18703519.34,11885531.61,37568312.47,1884116.66,441523.06,1381499.71,3171933.25,8323180.98,11313159.25,6339855.3,3821577.14,13390952.24,19209431.31,47520775.79,11406026.39,12098697.02,6397382.18,4858408.67,58790425.03,15279654.12,26526562.12,14094400.74,100757730.02,50233948.77,83319836.91,93048497.92,95041893.65,143524285.16,44233128.83,109221089.83,58818193.97,368562499.73,171289209.57
2013-03-31,23592787.78,7128174.33,86652585.7,39213909.85,5722637.88,28522696.26,48454275.19,30212283.49,52546470.4,18695774.72,11884303.42,37554567.5,1883349.63,442724.73,1379987.51,3171724.23,8318203.52,11308148.32,6336504.15,3819951.96,13386163.78,19198716.23,47520406.73,11397692.66,12092078.26,6393493.72,4858839.42,58796780.58,15278158.92,26528538.54,14094384.14,100770373.08,50250946.36,83328134.67,93047769.83,95025867.85,143476471.91,44224106.44,109225890.36,58822464.56,368563910.85,171286136.69
2013-04-30,23599389.67,7133916.69,86650697.22,39214535.94,5721564.05,28516708.75,48433324.04,30210641.2,52533047.79,18685780.4,11880146.36,37532125.36,1882102.63,442757.21,1377976.77,3169729.18,8310069.32,11303309.8,6333200.97,3817982.75,13381572.6,19188422.39,47514413.86,11390756.76,12085279.7,6386072.11,4854713.62,58796417.55,15274166.97,26526802.23,14093925.42,100747294.03,50254499.68,83347304.97,93048615.8,95004041.02,143427492.62,44218504.31,109222359.93,58815842.21,368504336.39,171276884.97
2013-05-31,23609435.86,7142237.52,86651730.29,39217691.63,5720488.18,28506061.69,48411913.84,30216500.2,52537848.08,18687193.23,11864762.1,37533367.87,1880441.25,442980.15,1376232.47,3168178.27,8301336.97,11301713.86,6333627.21,3817784.16,13385084.83,19183976.21,47508536.93,11388722.32,12079059.2,6367966.53,4845953.54,58791339.57,15270288.31,26523030.49,14092396.69,100702332.07,50232517.64,83338897.24,93024690.15,94952880.2,143305576.15,44201159.28,109208457.57,58799766.83,368413196.45,171257630.33
2013-06-30,23613926.26,7146241.22,86642998.55,39211511.09,5719115.02,28490993.49,48390771.78,30220984.71,52545773.91,18686885.96,11845352.8,37532033.03,1878372.04,443084.48,1373630.55,3165981.07,8287875.91,11299860.17,6333341.39,3816954.86,13387149.09,19184472.47,47489733.75,11389126.91,12074691.95,6351994.08,4837439.26,58773432.13,15268848.51,26519336.3,14088987.61,100631705.49,50190402.76,83299223.39,93005408.58,94893428.95,143202956.8,44176370.2,109183581.87,58774332.74,368281557.81,171229918.04
2013-07-31,23614915.74,7147886.93,86625284.34,39194976.81,5717373.83,28472480.39,48370328.88,30222836.22,52553896.41,18684893.65,11823593.85,37537144.24,1877268.39,445027.49,1370496.09,3167351.17,8278047.02,11304091.55,6333403.93,3817513.51,13390632.47,19186082.0,47459131.03,11389099.9,12076000.91,6338799.92,4828885.83,58740849.88,15267756.34,26513652.46,14085205.01,100545174.04,50136096.29,83248346.49,92986986.52,94839551.98,143112984.96,44150059.52,109152752.56,58746736.2,368124937.84,171202941.93
2013-08-31,23605175.99,7141028.29,86592054.84,39164071.4,5715690.84,28451332.85,48348283.05,30215746.21,52545949.34,18675300.43,11804728.62,37538473.22,1875559.98,445465.5,1366725.86,3165848.77,8270821.72,11305875.54,6333295.09,3817752.17,13390024.21,19180882.54,47428882.76,11384952.6,12072956.54,6328906.28,4821323.26,58710479.6,15262357.95,26505237.97,14083118.69,100478541.02,50095133.73,83187522.03,92950336.49,94768887.39,143002994.94,44125816.83,109123369.19,58725178.44,368021018.76,171177101.32
2013-09-30,23594039.29,7132744.31,86561386.04,39138289.09,5712420.6,28442364.2,48345565.1,30210340.6,52550578.43,18669064.78,11796629.1,37530981.82,1873839.93,443245.72,1365786.32,3162392.3,8267672.93,11302602.59,6331727.2,3818329.92,13389513.63,19181588.96,47417998.43,11384526.56,12070852.99,6331174.65,4817390.66,58697379.22,15255700.05,26497741.72,14083007.52,100449086.46,50075722.8,83152865.65,92927945.63,94732287.38,142910016.08,44105886.71,109076432.78,58707048.46,367964566.88,171170979.42
2013-10-31,23589525.63,7129817.51,86538886.95,39120436.81,5709038.87,28426614.7,48328022.71,30201973.59,52523931.11,18660493.92,11785264.66,37518047.26,1871138.25,441512.24,1364304.99,3157851.23,8258112.23,11294593.61,6330517.85,3816615.56,13383053.07,19170129.29,47403699.74,11378531.15,12058041.02,6323738.54,4810709.05,58681731.46,15248545.02,26492837.59,14080801.88,100434186.92,50061928.09,83135386.83,92925147.77,94696387.44,142881437.32,44094928.77,109057711.82,58704526.68,367957683.25,171158016.23
2013-11-30,23580058.66,7123473.81,86527204.83,39112632.49,5708476.14,28427716.61,48331236.77,30183177.45,52503616.0,18661201.88,11786498.7,37522821.14,1870790.49,440754.7,1365002.29,3157190.23,8258627.12,11293486.7,6332792.5,3817837.92,13385302.0,19167659.08,47403759.42,11377637.12,12054306.85,6321881.23,4806376.63,58680504.74,15244674.67,26492364.0,14080545.06,100452103.22,50070171.58,83141029.88,92931919.69,94681825.62,142918974.77,44089206.57,109043705.07,58707685.46,367973247.34,171165377.33
2013-12-31,23574199.48,7120050.31,86517473.62,39107635.63,5708617.56,28431579.55,48339990.45,30172305.56,52495260.83,18661277.04,11789658.39,37525671.89,1869924.37,440216.76,1363229.6,3155273.89,8253966.17,11292088.79,6334438.77,3818236.48,13385053.26,19165809.1,47403138.56,11376688.4,12051885.82,6321411.96,4802389.85,58678496.0,15241753.2,26493184.54,14079656.93,100477023.8,50080186.43,83146359.95,92935412.43,94671935.63,142970776.8,44080924.44,109031845.8,58711646.16,367987128.65,171175738.85
2014-01-31,23569073.72,7117090.92,86509760.14,39104175.34,5709009.33,28438659.49,48353760.58,30171041.44,52494363.96,18660372.68,11793563.93,37521968.6,1869686.05,439725.36,1363960.58,3156122.7,8256227.02,11293606.6,6334731.18,3817948.34,13382739.45,19165552.35,47404784.69,11377010.07,12052097.18,6323744.7,4799860.94,58679138.67,15236520.16,26491226.54,14078836.22,100503337.94,50091723.99,83154670.16,92936533.94,94665256.94,143024974.28,44070465.48,109017398.85,58716555.5,368004317.02,171184499.62
2014-02-28,23570861.07,7119605.61,86526281.62,39122067.21,5709797.04,28446648.86,48374812.79,30183614.8,52530500.47,18673704.47,11800551.69,37521418.11,1873687.43,439362.36,1365812.17,3158968.16,8262346.27,11296355.36,6333891.3,3818566.29,13386137.51,19178344.12,47422343.43,11386457.76,12062277.65,6335390.86,4805378.76,58698850.18,15236639.79,26499954.51,14078663.02,100565177.91,50108153.07,83137024.34,92891052.62,94628236.64,143001385.77,44061234.79,109004462.43,58713892.33,367983229.5,171216745.45
2014-03-31,23578363.5,7124303.09,86578892.7,39154253.3,5713243.45,28462802.69,48389469.82,30201111.34,52562350.5,18693135.81,11814962.37,37521429.17,1875064.19,439063.61,1366714.35,3159910.21,8262272.69,11293949.2,6332669.97,3818715.83,13391119.79,19197185.15,47436139.69,11395763.49,12070574.1,6345138.98,4812566.04,58708966.92,15236618.21,26507410.56,14079514.54,100610600.71,50125766.17,83148276.65,92886595.85,94618110.15,142957015.08,44058453.07,108997853.53,58712059.36,367961779.08,171238245.01
2014-04-30,23573204.21,7115771.33,86576792.99,39141809.53,5710804.74,28439326.11,48363706.43,30167124.43,52510475.33,18673934.17,11816825.82,37485165.9,1872710.46,438765.48,1364366.23,3156342.42,8255371.34,11285802.59,6327748.02,3816011.62,13381350.01,19184497.8,47432189.52,11389414.82,12064508.99,6346321.16,4815038.62,58709480.99,15233088.62,26506903.12,14080122.79,100610326.53,50132906.25,83171073.58,92876073.09,94571492.93,142876499.22,44048235.3,108970807.17,58700074.21,367891687.74,171237131.72
2014-05-31,23580465.34,7120570.95,86564793.01,39129420.2,5706794.15,28408602.57,48316817.14,30155660.11,52480025.01,18660633.69,11802471.31,37482521.79,1871017.59,439202.42,1362876.57,3155105.62,8246907.38,11282537.7,6327600.38,3814925.21,13378107.09,19166731.68,47398388.13,11378690.32,12055702.58,6337130.93,4809249.92,58696135.93,15231854.97,26506408.75,14076762.34,100561527.0,50110019.13,83151391.86,92827275.8,94476760.39,142753567.35,44026084.94,108922075.79,58671123.67,367766064.66,171205804.2
2014-06-30,23584461.33,7123621.18,86540522.38,39116642.02,5698223.21,28370397.52,48270376.83,30150134.5,52465686.76,18655374.56,11781965.56,37480472.05,1870367.72,440598.57,1361262.09,3156004.56,8234882.5,11282853.68,6326959.98,3813690.92,13376988.58,19162980.52,47342961.97,11372704.64,12051286.06,6325875.48,4801214.22,58666757.09,15228488.08,26502181.14,14071074.41,100483979.94,50061522.25,83102021.49,92797785.98,94392543.89,142673002.44,43991532.69,108870747.89,58637380.1,367616396.12,171167059.11
2014-07-31,23583722.01,7123123.23,86507713.27,39096269.18,5689941.73,28331074.82,48230562.36,30146682.76,52460311.49,18652178.74,11760623.64,37481014.73,1869854.68,441239.06,1360478.04,3156850.13,8228009.21,11284655.37,6327109.11,3813986.82,13379929.04,19162792.26,47280962.91,11369773.86,12049762.13,6319631.17,4793982.29,58629826.56,15223084.82,26494495.45,14064638.0,100398378.73,50010120.69,83049889.59,92776553.02,94307477.15,142599549.93,43955025.12,108817854.82,58604736.46,367456079.8,171136434.57
2014-08-31,23577891.65,7118481.16,86471847.58,39072444.87,5682952.36,28297912.16,48198095.02,30142016.78,52454268.41,18647077.42,11743559.27,37475949.98,1867580.97,440107.72,1358784.72,3153804.57,8219828.26,11282204.25,6327043.53,3813797.97,13381140.38,19161669.42,47226447.05,11365891.15,12046478.51,6314303.01,4787020.88,58594792.75,15216028.52,26486022.25,14059939.26,100332198.37,49970074.8,82996348.51,92734287.13,94228093.3,142524616.06,43920344.99,108773962.63,58578823.8,367323035.38,171110548.21
2014-09-30,23567958.42,7110921.21,86440874.09,39050400.87,5678008.47,28282508.38,48194943.62,30139563.39,52468907.16,18645062.48,11733668.73,37471371.03,1866176.73,439357.98,1358392.17,3152720.36,8217862.07,11280593.05,6325744.39,3814554.56,13382378.3,19165669.21,47194211.48,11366519.11,12045703.19,6314678.54,4782486.51,58577080.07,15209754.22,26480036.93,14058637.16,100297590.43,49947398.03,82949784.32,92693889.53,94177941.61,142464228.34,43896301.46,108731715.37,58561707.92,367250199.31,171103950.45
